"","hashtags5","Freq"
"1","China",0.0116706970259378
"2","HongKong",0.0090065264557004
"3","lockdown",0.00606767192592152
"4","StayHome",0.00461451462875305
"5","Virus",0.00379925732727524
"6","BREAKING",0.00378254763069694
"7","CCP",0.00374736932211106
"8","DominicCummings",0.00359229161176163
"9","FakeNews",0.00332288439850809
"10","Chinas",0.00315930526358374
"11","1",0.00286292801374768
"12","pandemic",0.00284680462231249
"13","Lockdown",0.00244225407357485
"14","EidMubarak",0.00226489676778769
"15","Cummings",0.00218545242089791
"16","India",0.0021596549946016
"17","SocialDistancing",0.00203330623626397
"18","hydroxychloroquine",0.00188203950934468
"19","IndiaFights",0.00184187760704246
"20","MemorialDay",0.00173223854528313
"21","Trump",0.00170409589841443
"22","StayAtHome",0.00158331703893623
"23","TrumpDeathToll95K",0.00157540191950441
"24","2",0.00150797682804813
"25","covid",0.00150533845490419
"26","StandWithHongKong",0.00147719580803549
"27","StaySafeStayHealthy",0.00142618726058596
"28","HongKongers",0.00139364732514402
"29","Hydroxychloroquine",0.00136579783084686
"30","SARSCoV2",0.00134439769312378
"31","StandwithHK",0.00129016446738722
"32","Covid",0.00128987131481567
"33","CycloneAmphan",0.00124736419194106
"34","HelpTheNeedy",0.00124150114051008
"35","Pandemic",0.00123710385193684
"36","dominiccummimgs",0.00122918873250502
"37","EidUlFitr",0.001220101002787
"38","HongKongs",0.00119811455992083
"39","C",0.00117290343876761
"40","Eid",0.00112746479017751
"41","DominicCummngs",0.00108378505701671
"42","Ladakh",0.00105828078329195
"43","Trump2020",0.00105710817300575
"44","UK",0.00104831359585928
"45","staysafe",0.00100785854098551
"46","dominiccummings",0.000957143146107535
"47","US",0.0009527458575343
"48","WuhanVirus",0.000951866399819653
"49","stayhome",0.000944830738102476
"50","AfricaDay",0.000927534736381084
"51","CDC",0.000890890664937457
"52","cummings",0.000882682392934085
"53","LIVE",0.000871542595215222
"54","USA",0.000858350729495517
"55","WearAMask",0.000842813643203419
"56","WHO",0.0008187751323364
"57","nationalsecuritylaw",0.000782131060892773
"58","QuarantineLife",0.000778026924891086
"59","chloroquine",0.000753402108880969
"60","Iran",0.000749297972879283
"61","SEHUN",0.000742262311162107
"62","Palestine",0.00072643207229846
"63","EidAlFitr",0.000709429223148617
"64","COV",0.000705325087146931
"65","vaccine",0.000690960611141029
"66","NowPlaying",0.000680993423708362
"67","Michigan",0.000680113965993715
"68","RealityWinner",0.000673078304276539
"69","Pakistan",0.000672491999133441
"70","Democrats",0.000670439931132598
"71","StaySafe",0.00065783437055599
"72","Chinese",0.000656368607698245
"73","national",0.000648160335694873
"74","5G",0.000645521962550932
"75","Wuhan",0.000639365758548402
"76","Hongkongers",0.000617086163110677
"77","china",0.000588650363670423
"78","GOPTaxScam",0.000579562633952403
"79","MemorialDayWeekend",0.000577217413380011
"80","Insight",0.000573992735092972
"81","HK",0.000565198157946501
"82","NHS",0.000564905005374952
"83","BorisJohnson",0.000558748801372423
"84","ICYMI",0.000554351512799188
"85","Handwashing",0.000547022698510462
"86","socialdistancing",0.000537348663649345
"87","MAGA",0.000537055511077796
"88","ChineseVirus",0.000533244527647659
"89","Indiabulls",0.000532071917361463
"90","Breaking",0.000531485612218365
"91","सखकसगरसतलक",0.000525036255644286
"92","Anghami",0.000510378627066836
"93","FoxNews",0.000499825134491071
"94","NationalSecurityLaw",0.000499531981919522
"95","HCQ",0.000490444252201503
"96","MentalHealthAwarenessWeek",0.000487805879057561
"97","QudsDay",0.00048516750591362
"98","TakeResponsibility",0.000484581200770522
"99","InnerEngineeringOnline",0.000482822285341228
"100","SmartNews",0.000480183912197287
"101","trumpd",0.000475786623624052
"102","strongertogether",0.000474614013337856
"103","Taiwan",0.000473148250480111
"104","Plandemic",0.000471682487622366
"105","s",0.000471682487622366
"106","news",0.00047021672476462
"107","COVI",0.000469337267049973
"108","AfricaDay2020",0.000467871504192228
"109","health",0.000467871504192228
"110","XiJinping",0.000455265943615621
"111","IOT",0.000454679638472523
"112","IOTS",0.000454679638472523
"113","ChinaVirus",0.000451161807613934
"114","CO",0.000448523434469993
"115","Ghana",0.000446764519040699
"116","dominicCummings",0.000444126145896758
"117","dreamteam",0.00044353984075366
"118","MemorialDay2020",0.000443246688182111
"119","ChineseCommunistParty",0.000440315162466621
"120","v",0.000438263094465778
"121","mentalhealth",0.000436797331608033
"122","Brazil",0.000435917873893386
"123","AI",0.000425364381317621
"124","HKPF",0.000425071228746072
"125","giveaway",0.000420673940172837
"126","Maharashtra",0.000419501329886641
"127","CoVid19",0.000417156109314249
"128","Barnar",0.000412465668169464
"129","TrumpDeathToll100K",0.000411586210454817
"130","Senegal",0.000410999905311719
"131","auspol",0.000406895769310033
"132","StayAlert",0.000406016311595386
"133","PPE",0.000401325870450602
"134","TrumpOwnsEveryDeath",0.000398101192163563
"135","Nigeria",0.000396342276734269
"136","Africa",0.00039604912416272
"137","Marr",0.000394290208733426
"138","罗小黑战记",0.000388427157302445
"139","huion",0.000387547699587798
"140","Co",0.000385202479015406
"141","HongKon",0.000380218885299073
"142","c",0.000379339427584426
"143","JanaSeva",0.00037816681729823
"144","Quarantine",0.000376407901868936
"145","coro",0.000376114749297387
"146","Ramadan",0.000373183223581896
"147","LOC",0.000368199629865563
"148","UPDATE",0.000367613324722465
"149","autistic",0.000362922883577681
"150","WWG1WGA",0.00036028451043374
"151","CCPVirus",0.000358818747575995
"152","GOP",0.00035735298471825
"153","BanNDTV",0.000357059832146701
"154","DeborahBi",0.000356766679575152
"155","Ch",0.000355887221860505
"156","MAGA2020",0.000355594069288956
"157","Brexit",0.000350903628144171
"158","Warriors",0.000347092644714034
"159","Mumbai",0.000344747424141642
"160","stayathome",0.000344454271570093
"161","RiskInJail",0.000340056982996858
"162","NYC",0.000337418609852917
"163","VirusUpdates",0.000330676100707289
"164","Odisha",0.000329210337849544
"165","vaccines",0.000328917185277995
"166","StayHomeSaveLives",0.000327744574991799
"167","CCPSecurityLaw",0.000324226744133211
"168","Canada",0.000323054133847015
"169","VoteByMail",0.000323054133847015
"170","india",0.000322174676132368
"171","News",0.000321295218417721
"172","Rajasthan",0.000321002065846172
"173","YouAintBlack",0.000320708913274623
"174","cor",0.000319536302988427
"175","SA",0.000318949997845329
"176","Delhi",0.00031865684527378
"177","DailyBriefing",0.000317191082416035
"178","Ccot",0.000316311624701387
"179","VOTE",0.000315139014415191
"180","TomorrowsPapersToday",0.000308982810412662
"181","vir",0.000308982810412662
"182","HongKongProtests",0.000304292369267878
"183","Ontario",0.00030370606412478
"184","California",0.000302826606410133
"185","Japan",0.000298136165265349
"186","HydroxyChloroquine",0.0002978430126938
"187","HeroesAct",0.000295204639549858
"188","RT",0.000293738876692113
"189","Amphan",0.000292273113834368
"190","Disgraceful",0.00029168680869127
"191","WolfWarrior",0.000291393656119721
"192","quarantine",0.000290514198405074
"193","ResignTrump",0.00028875528297578
"194","935Days",0.000287582672689584
"195","Lockdown4",0.000286410062403388
"196","MSM",0.000286410062403388
"197","SalmanKhan",0.000285530604688741
"198","MyIn",0.000284944299545643
"199","H",0.000280840163543957
"200","N95",0.000280840163543957
"201","uk",0.000280840163543957
"202","art",0.000280547010972408
"203","ClimateChange",0.000279374400686212
"204","ObamaGate",0.000277322332685368
"205","CCPSecuritylaw",0.000276149722399172
"206","HongKongPolice",0.000275270264684525
"207","Florida",0.000272631891540584
"208","Tcot",0.000271459281254388
"209","PassTheMic",0.00027087297611129
"210","STPIPulse",0.00027087297611129
"211","Syria",0.000270286670968192
"212","Gravitas",0.000268820908110447
"213","KAG2020",0.000265596229823408
"214","related",0.000265303077251859
"215","Russia",0.000264716772108761
"216","DominicGoings",0.000264130466965663
"217","WangYi",0.000260319483535526
"218","CNN",0.00025914687324933
"219","Beijing",0.000254163279532996
"220","healthcare",0.000251818058960604
"221","vi",0.000251818058960604
"222","OneVoice1",0.000251524906389055
"223","NewNormal",0.000249472838388212
"224","4",0.000248300228102016
"225","dojacatisoverparty",0.000248300228102016
"226","Israel",0.000248007075530467
"227","ConnectedTogether",0.00024712761781582
"228","V",0.000246248160101173
"229","SarsCov2",0.000245955007529624
"230","Kashmir",0.000245661854958075
"231","Tr",0.000245661854958075
"232","Australia",0.000244782397243428
"233","hongkong",0.000241850871527938
"234","business",0.000240385108670192
"235","KAG",0.000240385108670192
"236","Health",0.000239505650955545
"237","Qatar",0.000238919345812447
"238","cdnpoli",0.000237160430383153
"239","Fauci",0.000237160430383153
"240","Bangladesh",0.000236280972668506
"241","Warrior",0.000235401514953859
"242","Hydroxycloroquine",0.000233642599524565
"243","OpenSafely",0.000233642599524565
"244","Yemen",0.000233349446953016
"245","economy",0.000232763141809918
"246","BiodiversityDay",0.000231883684095271
"247","co",0.000230417921237526
"248","JusticeForEllie",0.000229831616094428
"249","48",0.000228952158379781
"250","sackcummings",0.000228365853236683
"251","Nepal",0.000228072700665134
"252","MigrantWorkers",0.000227486395522036
"253","IndianArmy",0.000227193242950487
"254","50sWomen",0.000226900090378938
"255","mask",0.000226900090378938
"256","Radhe",0.000226606937807389
"257","Pharmacists",0.00022631378523584
"258","FreeWorld",0.000225727480092742
"259","America",0.000225434327521193
"260","TrumpVirus",0.000225434327521193
"261","dominicgoings",0.000224848022378095
"262","MyInnerEngineering",0.000224261717234997
"263","Church",0.000223675412091899
"264","TrumpGolfsYouDie",0.000223675412091899
"265","Irans",0.000222209649234154
"266","Dominicummimgs",0.000221916496662605
"267","S",0.000221623344091056
"268","travel",0.000221330191519507
"269","Indian",0.000221037038947958
"270","Ahmedabad",0.000220450733804859
"271","opportunism",0.00022015758123331
"272","trump",0.000218398665804016
"273","VoteBlu",0.000218398665804016
"274","HKPolice",0.000217812360660918
"275","3",0.000216932902946271
"276","facemasks",0.000216932902946271
"277","secretpolice",0.000216346597803173
"278","BillGates",0.000215467140088526
"279","KillerCuomo",0.000214587682373879
"280","mondaythoughts",0.000214587682373879
"281","ServingHumanitySelflessly",0.000212535614373036
"282","Tirupati",0.00021136300408684
"283","DeepState",0.000209604088657546
"284","Hongkong",0.000205793105227409
"285","T",0.000205793105227409
"286","2019",0.00020549995265586
"287","NEW",0.00020549995265586
"288","prie",0.000204620494941213
"289","DailyBriefings",0.000202861579511919
"290","FridayFeeling",0.000201982121797272
"291","chloroquin",0.000201688969225722
"292","SaturdayThoughts",0.000200223206367977
"293","ElSalvador",0.000199930053796428
"294","EU",0.000199050596081781
"295","NewYork",0.000198757443510232
"296","justiceforemployees",0.000197877985795585
"297","Vaccine",0.000197584833224036
"298","WATCH",0.000197291680652487
"299","Bolsonaro",0.000196119070366291
"300","MentalHealth",0.000196119070366291
"301","BankHoliday",0.000195825917794742
"302","Indias",0.000195825917794742
"303","aggressive",0.000194360154936997
"304","Chennai",0.000194067002365448
"305","ChinaLiedPeopleDied",0.000194067002365448
"306","Sweden",0.000192894392079252
"307","bbcqt",0.000192014934364605
"308","Cor",0.000192014934364605
"309","La",0.000192014934364605
"310","memorialdayweekend2020",0.000191721781793056
"311","6",0.000190842324078409
"312","UPDATES",0.00019054917150686
"313","Italy",0.000189962866363762
"314","viru",0.000189962866363762
"315","Trump2020NowMoreThanEver",0.000189669713792213
"316","education",0.000189376561220664
"317","covid19",0.000188497103506017
"318","PROTECTOURSE",0.000188497103506017
"319","2020",0.000187031340648272
"320","ChinaComesModiRuns",0.000187031340648272
"321","CNNTownHall",0.000187031340648272
"322","Vancouver",0.000185858730362076
"323","HumanRights",0.000185565577790527
"324","Kerala",0.000185565577790527
"325","PressBriefing",0.000185272425218978
"326","Texas",0.00018468612007588
"327","hydroxychloriquine",0.000184099814932782
"328","trinitybellwoodspark",0.000184099814932782
"329","CCPChina",0.000183220357218135
"330","BritishAirways",0.00018146144178884
"331","HIV",0.000179409373787997
"332","LockDown",0.000178236763501801
"333","webinar",0.000178236763501801
"334","MustReadGyanGanga",0.000177357305787154
"335","technology",0.000177357305787154
"336","I",0.000177064153215605
"337","Gujarat",0.000176771000644056
"338","Update",0.000176771000644056
"339","EidMubark",0.00017559839035786
"340","MedicareFor",0.00017559839035786
"341","BJPFailsIndia",0.000175305237786311
"342","PhysicalDistancing",0.000175305237786311
"343","CumGate",0.000175012085214762
"344","RainOnMe",0.000174425780071664
"345","VirusUpdate",0.000174425780071664
"346","POTUS",0.000173839474928566
"347","tech",0.000172960017213919
"348","SouthAfrica",0.00017266686464237
"349","cybersecurity",0.000171494254356174
"350","coron",0.000171201101784625
"351","REDFLU",0.000170907949213076
"352","SocialDistan",0.000170614796641527
"353","BankHolidayWeekend",0.000170028491498429
"354","YOUNGMA",0.000169442186355331
"355","AttentionHog",0.000168855881212233
"356","BlatheringFool",0.000168855881212233
"357","Durham",0.000168269576069135
"358","Germany",0.000167976423497586
"359","TeamJoe",0.000167683270926037
"360","Toronto",0.000167683270926037
"361","May24",0.00016680381321139
"362","MuslimSaviours",0.000166217508068292
"363","reopening",0.000165924355496743
"364","StrongerTogether",0.000165631202925194
"365","AmphanCyclone",0.000165338050353645
"366","ID",0.000165044897782096
"367","Coro",0.000164751745210547
"368","cyrilramaphosa",0.000164751745210547
"369","UnitedStates",0.000164751745210547
"370","masks",0.000164165440067449
"371","Hong",0.0001638722874959
"372","Assam",0.00016357913492435
"373","TamilNadu",0.000162992829781252
"374","Laxm",0.000162113372066605
"375","dom",0.000161820219495056
"376","Turkey",0.000161820219495056
"377","IDIOTS",0.000160940761780409
"378","Europe",0.000160354456637311
"379","KAGA2020",0.000160061304065762
"380","QAnon",0.000160061304065762
"381","DemocracyforHK",0.000159768151494213
"382","facemask",0.000159768151494213
"383","Cuomo",0.000157422930921821
"384","HKProtests",0.000157422930921821
"385","sackcummimgs",0.000156836625778723
"386","sarscov2",0.000156543473207174
"387","SouthSudan",0.000156543473207174
"388","RubyPrincess",0.000155664015492527
"389","SocialDistanacing",0.000155664015492527
"390","BenGarrisonCartoon",0.000155370862920978
"391","Competition",0.000155077710349429
"392","Thailand",0.000155077710349429
"393","RepublicansVirus",0.000154491405206331
"394","SaudiArabia",0.000154491405206331
"395","bbc",0.000153611947491684
"396","the1975",0.000153318794920135
"397","M",0.000152439337205488
"398","Outbreak",0.00015185303206239
"399","JoeBiden",0.000151559879490841
"400","insiders",0.000150973574347743
"401","music",0.000150973574347743
"402","noacf",0.000150680421776194
"403","publichealth",0.000150680421776194
"404","BackTo60",0.000150387269204645
"405","comic",0.000149800964061547
"406","SackCummings",0.000149800964061547
"407","KeepingHumanityAlive",0.000149507811489998
"408","media",0.000149507811489998
"409","HelpThem",0.000149214658918449
"410","fakenews",0.0001489215063469
"411","FlattenTheCurve",0.000148628353775351
"412","MoscowMitch",0.000148335201203802
"413","AhmaudArbery",0.000148042048632253
"414","Bachs",0.000147162590917606
"415","BuildBackBetter",0.000146869438346057
"416","Wuha",0.000146576285774508
"417","ThursdayThoughts",0.000146283133202959
"418","BiharFights",0.00014598998063141
"419","Americans",0.000145696828059861
"420","BreakingNews",0.000145696828059861
"421","JohnsonOut",0.000145110522916763
"422","TikTok",0.000144817370345214
"423","Trump100K",0.000144817370345214
"424","science",0.000144524217773665
"425","DonaldTrump",0.000144231065202115
"426","WestBengal",0.000143937912630566
"427","Covi",0.000140420081771978
"428","TRaz",0.000140420081771978
"429","love",0.00013983377662888
"430","podcast",0.000139540624057331
"431","Seh",0.000139247471485782
"432","SehunWithDrJart",0.000139247471485782
"433","Lagos",0.000138074861199586
"434","PromoteStudentsSaveFuture",0.000137781708628037
"435","UAE",0.000137781708628037
"436","backatit",0.00013690225091339
"437","Agerelaxation4EWS",0.000136022793198743
"438","NavajoNation",0.000136022793198743
"439","sabcne",0.000135729640627194
"440","BoycottCh",0.000135143335484096
"441","freedom",0.000135143335484096
"442","Labour",0.000135143335484096
"443","ContactTracing",0.000134850182912547
"444","France",0.000134850182912547
"445","ScumMedia",0.000134557030340998
"446","MSNBC",0.000134263877769449
"447","AmericaFirst",0.0001339707251979
"448","WeThePeople",0.000133091267483253
"449","GoJoe",0.000132798114911704
"450","FlashbackFriday",0.000132504962340155
"451","OpenAmericaNOW",0.000132504962340155
"452","r4today",0.000132504962340155
"453","FightForFreedom",0.000132211809768606
"454","positive",0.000132211809768606
"455","ReOpenAmerica",0.000132211809768606
"456","Huawei",0.000131918657197057
"457","viral",0.000131918657197057
"458","Report",0.00013103919948241
"459","Science",0.000130746046910861
"460","StaySafeStayHome",0.000129280284053116
"461","AgeRelaxation4EWS",0.000128693978910018
"462","MuslimS",0.000128693978910018
"463","quarantinelife",0.000128693978910018
"464","BAbetrayal",0.000128400826338469
"465","startups",0.000128400826338469
"466","HealthcareHeroes",0.00012810767376692
"467","tweetorial",0.000127228216052273
"468","onpoli",0.000126348758337626
"469","sundayvibes",0.000126348758337626
"470","UN",0.000126348758337626
"471","SackThemAll",0.000126055605766077
"472","SDGs",0.000125469300622979
"473","Topbuzz",0.000125469300622979
"474","BharatKiCharcha",0.00012517614805143
"475","unemployment",0.00012517614805143
"476","NWO",0.000124296690336782
"477","SpeakerPelosi",0.000124296690336782
"478","dlaminizuma",0.000124003537765233
"479","Freeeedom",0.000123710385193684
"480","Ireland",0.000123710385193684
"481","YouFailedBankers",0.000123710385193684
"482","SVP",0.000123417232622135
"483","Level3Lockdown",0.000122830927479037
"484","corruption",0.000122537774907488
"485","Cov",0.000122537774907488
"486","food",0.000122537774907488
"487","homeschool",0.000122244622335939
"488","Mask",0.000122244622335939
"489","WHA73",0.000122244622335939
"490","dailybriefing",0.00012195146976439
"491","JanaSevaByJanaSena",0.00012195146976439
"492","BoycottChina",0.000121658317192841
"493","Cuba",0.000121658317192841
"494","nuclear",0.000121072012049743
"495","Kenya",0.000120485706906645
"496","research",0.000120485706906645
"497","Sehun",0.000120485706906645
"498","nature",0.000120192554335096
"499","tourism",0.000119899401763547
"500","MaharashtraBachao",0.000119313096620449
"501","world",0.0001190199440489
"502","data",0.000118140486334253
"503","Syrias",0.000118140486334253
"504","SidharthShukla",0.000117847333762704
"505","StayHomeStaySafe",0.000117847333762704
"506","cancer",0.000117554181191155
"507","ChinarCorps",0.000117554181191155
"508","TrumpGate",0.000117554181191155
"509","NorthAmerica",0.000117261028619606
"510","PLA",0.000117261028619606
"511","Boris",0.000116967876048057
"512","digital",0.000116674723476508
"513","video",0.000116674723476508
"514","ShivanandTiwari",0.000116381570904959
"515","SriLanka",0.000115502113190312
"516","Remdesivir",0.000115208960618763
"517","StandWithJam",0.000114915808047214
"518","plandemic",0.000114622655475665
"519","Resist",0.000114622655475665
"520","CARESAct",0.000114329502904116
"521","Hollywood",0.000113743197761018
"522","Karnataka",0.000113743197761018
"523","YellowEconomicCircle",0.000113450045189469
"524","AkshayKumar",0.00011315689261792
"525","CCPs",0.00011315689261792
"526","Uganda",0.00011315689261792
"527","NPC",0.000112570587474822
"528","Trumps",0.000112570587474822
"529","YouCantStopUs",0.000112570587474822
"530","FoxAndFriends",0.000112277434903273
"531","TN",0.000112277434903273
"532","MedicareForAll",0.000111691129760175
"533","Venezuela",0.000111397977188626
"534","leadership",0.000111104824617077
"535","DehingPatkai",0.000110811672045528
"536","cummmings",0.000110518519473979
"537","ParamedicServicesWeek",0.00011022536690243
"538","Uyghurs",0.000109639061759332
"539","Sta",0.000109345909187783
"540","45",0.000109052756616234
"541","obamagate",0.000109052756616234
"542","MondayMotivation",0.000108466451473136
"543","church",0.000108173298901587
"544","PalestineWillBeFree",0.000108173298901587
"545","children",0.000107880146330038
"546","Covid1",0.000107880146330038
"547","Tripura",0.000107880146330038
"548","CovidWarriors",0.00010729384118694
"549","Illinois",0.00010729384118694
"550","BJP",0.000107000688615391
"551","GovtMustPayOurRoomRent",0.000107000688615391
"552","Afghanistan",0.000106707536043842
"553","OrangeManBad",0.000106707536043842
"554","Komesha",0.000106414383472293
"555","pandemics",0.000106121230900744
"556","Masks",0.000105828078329195
"557","Spain",0.000105828078329195
"558","Tory",0.000105828078329195
"559","BhaktBanerjee",0.000105534925757645
"560","ChurchIsEssential",0.000105241773186096
"561","FailedFedReaponse",0.000105241773186096
"562","StretchinGretchen",0.000104948620614547
"563","w",0.000104948620614547
"564","Hamburg",0.000104655468042998
"565","testing",0.000104362315471449
"566","आखरकबहगजइनग",0.000104362315471449
"567","sundaybrunch",0.0001040691628999
"568","politics",0.000103776010328351
"569","PROTECTOURSENIORS",0.000103776010328351
"570","London",0.000103482857756802
"571","BBCNews",0.000103189705185253
"572","Ebola",0.000103189705185253
"573","St",0.000103189705185253
"574","LAY",0.000102896552613704
"575","Pune",0.000102896552613704
"576","ZhangYixing",0.000102896552613704
"577","Georgia",0.000102603400042155
"578","HerdImmunity",0.000102603400042155
"579","RSS",0.000102603400042155
"580","Malaysia",0.000102310247470606
"581","UNExperts",0.000102017094899057
"582","WakeUpAmerica",0.000102017094899057
"583","biodiversity",0.000101723942327508
"584","GreenRecovery",0.000101723942327508
"585","home",0.00010113763718441
"586","SaferAtHome",0.00010113763718441
"587","BanTikTokInIndia",0.000100844484612861
"588","UW",0.000100844484612861
"589","diabetes",0.000100258179469763
"590","IoT",0.000100258179469763
"591","Qanon",0.000100258179469763
"592","Autism",9.99650268982142e-05
"593","B",9.99650268982142e-05
"594","cannabis",9.99650268982142e-05
"595","VoterFraud",9.99650268982142e-05
"596","healthworkers",9.96718743266652e-05
"597","deaths",9.93787217551162e-05
"598","Uyghur",9.93787217551162e-05
"599","OHSAA",9.87924166120181e-05
"600","Twitter",9.87924166120181e-05
"601","Cumm",9.84992640404691e-05
"602","WFH",9.84992640404691e-05
"603","de",9.82061114689201e-05
"604","SomosCuba",9.82061114689201e-05
"605","Ta",9.82061114689201e-05
"606","women",9.82061114689201e-05
"607","LoveDeliveryFest",9.79129588973711e-05
"608","RampageRantz",9.79129588973711e-05
"609","WHOSAVE3SECEGYSTUDENTS",9.79129588973711e-05
"610","HKers",9.76198063258221e-05
"611","onlyfans",9.76198063258221e-05
"612","socialmedia",9.76198063258221e-05
"613","StopTheSpread",9.76198063258221e-05
"614","BJPWithMigrants",9.73266537542731e-05
"615","nursinghomes",9.73266537542731e-05
"616","fintech",9.7033501182724e-05
"617","NoSchoolNoFee",9.7033501182724e-05
"618","Stay",9.7033501182724e-05
"619","InThisTogether",9.6740348611175e-05
"620","Prabhas",9.6740348611175e-05
"621","YouFailedBank",9.6740348611175e-05
"622","Business",9.6447196039626e-05
"623","marr",9.6447196039626e-05
"624","anxiety",9.6154043468077e-05
"625","British",9.6154043468077e-05
"626","ConstitutionOver",9.6154043468077e-05
"627","Insiders",9.6154043468077e-05
"628","美国疫情",9.6154043468077e-05
"629","5",9.5860890896528e-05
"630","IWearMyMask",9.5860890896528e-05
"631","MasksNow",9.5860890896528e-05
"632","SonuSood",9.5860890896528e-05
"633","ABCAct",9.5567738324979e-05
"634","ccp",9.5567738324979e-05
"635","Madagascar",9.5567738324979e-05
"636","BankHolidayMonday",9.527458575343e-05
"637","Egypt",9.527458575343e-05
"638","InsecureHBO",9.527458575343e-05
"639","N",9.527458575343e-05
"640","STPIINDIA",9.527458575343e-05
"641","usa",9.49814331818809e-05
"642","SomosContinuidad",9.46882806103319e-05
"643","JanaSainiks",9.43951280387829e-05
"644","Myanmar",9.43951280387829e-05
"645","Asia",9.41019754672339e-05
"646","LAC",9.38088228956849e-05
"647","CuomoKilledGrandma",9.35156703241359e-05
"648","TaiwanModel",9.35156703241359e-05
"649","competition",9.32225177525869e-05
"650","EidulFitr",9.32225177525869e-05
"651","Amazon",9.29293651810378e-05
"652","OperationHaircut",9.29293651810378e-05
"653","AAI",9.23430600379398e-05
"654","BarnardCastle",9.23430600379398e-05
"655","CorruptGOP",9.23430600379398e-05
"656","2020TwoSessions",9.20499074663908e-05
"657","breaking",9.20499074663908e-05
"658","Ethiopia",9.20499074663908e-05
