"","hashtags2","Freq"
"1","lockdown",0.00556354621663512
"2","China",0.00472999083437847
"3","Virus",0.00432193234180932
"4","Trump",0.00420928029642485
"5","BREAKING",0.00404187168408879
"6","StayAlert",0.00396549150471046
"7","ChineseVirus",0.00392050044014514
"8","WhiteHouse",0.0033391042802197
"9","StayHome",0.00329236937594255
"10","MothersDay",0.00295615707950095
"11","1",0.00276398594325685
"12","lockdownuk",0.00268760576387852
"13","ー19",0.00248183267788211
"14","pandemic",0.00238243381430758
"15","India",0.0023663904889587
"16","C",0.00232209696027812
"17","IndiaFights",0.00213411103934242
"18","SARSCoV2",0.00167862010661138
"19","BorisJohnson",0.00159631087221282
"20","COVI",0.0015408567693765
"21","Plandemic",0.00153318387464443
"22","Lockdown",0.00152132576460396
"23","NationalNursesDay",0.00149447063304172
"24","CCP",0.00141320770247025
"25","UK",0.00139193285798588
"26","Pandemic",0.00136682156613547
"27","ObamaGate",0.00135252208049843
"28","WHO",0.00132950339630222
"29","Iran",0.00132636448482092
"30","IOTS",0.00127858327671667
"31","StayAtHome",0.00124475278630709
"32","PPE",0.00123394098009372
"33","CO",0.00122626808536165
"34","FactsAreFriendly",0.00121545627914828
"35","US",0.00121057352795515
"36","Torkham",0.00117883564519977
"37","COV",0.00117081398252533
"38","FakeNews",0.001163838623678
"39","MassTestingNowPH",0.00114674899450202
"40","lockdownextension",0.00112512538207528
"41","Chinas",0.00109617764285884
"42","HongKong",0.00107943678162523
"43","60Minutes",0.00106164961656452
"44","StayHomeSaveLives",0.00103095803763625
"45","EndGazaBlockade",0.00102886542998205
"46","ExposeCBS",0.00102781912615495
"47","NationalDayOfPrayer",0.00102642405438548
"48","CDC",0.00102468021467364
"49","Metoo",0.00102363391084654
"50","NationalDayofPrayer",0.00101979746348051
"51","SocialDistancing",0.00101944869553814
"52","NHS",0.000999220154880868
"53","Odisha",0.000984223133359096
"54","c",0.000982828061589628
"55","BackToLifeWithCare",0.000978991614223594
