"","hashtags","Freq"
"141","mothersday2020",0.00168639431140295
"142","BSF",0.00168113339319565
"143","MPTETjoining",0.00167862010661138
"144","MigrantWorkers",0.00166267584555522
"145","JohnsHopkins",0.00165349900817001
"146","QAnon",0.00163925858161905
"147","TamilNadu",0.00160381123416143
"148","vaccines",0.00159631087221282
"149","coro",0.00159564655009794
"150","16",0.00159114689605211
"151","v",0.00158331703893623
"152","WorldRedCrossDay",0.00157540191950441
"153","America",0.00156864862582296
"154","50sWomen",0.00154524148163896
"155","PMQs",0.00154234295601657
"156","Americans",0.0015408567693765
"157","V",0.00153318387464443
"158","Australia",0.00152977363286689
"159","VirusUpdates",0.00152849786664479
"160","uk",0.00152261370366178
"161","bollocks",0.00152132576460396
"162","Ahmedabad",0.00151302275815715
"163","DeepState",0.00151153763216436
"164","Disinfect",0.00150797682804813
"165","HappyMothersDay",0.00150533845490419
"166","Uganda",0.00149700028832399
"167","News",0.00149447063304172
"168","vir",0.00147969392660926
"169","Warrington",0.00147719580803549
"170","TigersStandWithIK",0.00146318890589568
"171","Quarantine",0.00146109504655696
"172","TheSimpsons",0.00143355498367932
"173","viru",0.00143158224104231
"174","WWG1WGA",0.00142618726058596
"175","EndLockdownNow",0.00142535195082501
"176","mask",0.00141320770247025
"177","PlandemicDocumentary",0.00140293916735267
"178","VandeBharatMission",0.00139730585714856
"179","mattgroening",0.00139364732514402
"180","WuhanVirus",0.00139193285798588
"181","ICU",0.00138900859122408
"182","remdesivir",0.00138830689414347
"183","Health",0.00138730918886561
"184","ThankYouNurses",0.00136980277938889
"185","quarantine",0.00136854646378566
"186","Mexico",0.00136682156613547
"187","Aruvaa",0.00136579783084686
"188","Hari",0.00135716488566898
"189","FireFauci",0.00135687917789085
"190","dogs",0.00135640312653615
"191","Europe",0.00135252208049843
"192","Texas",0.00134439769312378
"193","RahulGandhi",0.00133812788778278
"194","BND",0.00133639725161131
"195","WuhanLab",0.00133258985203407
"196","webinar",0.00132950339630222
"197","NationalNursesWeek",0.00132636448482092
"198","Reope",0.00130766869116486
"199","California",0.00130423377551553
"200","MorningJoe",0.00129933524490326
"201","BorisHasFailed",0.00129502145066347
"202","NOW",0.00129016446738722
"203","Kashmir",0.00128987131481567
"204","XiJinping",0.00128170914859277
"205","Update",0.0012797411224542
"206","ModiVirusKillingKashmiris",0.00127858327671667
"207","TrumpOwnsEveryDeath",0.00127390402167563
"208","Ireland",0.00126336440517516
"209","France",0.00126050332190784
"210","Mumbai",0.00124736419194106
"211","SA",0.00124663274468722
"212","HealthyAtHome",0.00124475278630709
"213","noexams",0.00124432740728895
"214","UFC249",0.00124150114051008
"215","business",0.00123710385193684
"216","Trumps",0.00123394098009372
"217","GivingTuesdayNow",0.00122918873250502
"218","KAG",0.00122626808536165
"219","Bangladesh",0.00122574525688513
"220","Syria",0.0012201935548239
"221","PMCaresFund",0.001220101002787
"222","Chinese",0.00121569473205929
"223","education",0.00121545627914828
"224","Binhai",0.00121057352795515
"225","Tianjin",0.00120729179321944
"226","Gujarat",0.00120175375747072
"227","VizagGasLeak",0.00119811455992083
"228","Greece",0.00119774518607203
"229","Ontario",0.00119586959448772
"230","cdnpoli",0.00118277960690412
"231","ChinaVirus",0.00117960161447587
"232","HIV",0.00117883564519977
"233","View",0.00117479796468123
"234","متغامروشبطلاب3ثياريس",0.00117475583319575
"235","related",0.00117290343876761
"236","5G",0.00117081398252533
"237","TrumpsJealousOfObama",0.00116432205926369
"238","拡散希望",0.001163838623678
"239","HongKongProtests",0.0011594821959231
"240","F",0.00115584156440188
"241","NWO",0.00115334730120722
"242","LockdownIreland",0.00114674899450202
"243","BAME",0.00114464276381212
"244","WWII",0.00113738439279126
"245","fakenews",0.00113645910204546
"246","nurses",0.00112746479017751
"247","Stay",0.00112512538207528
"248","ClimateChange",0.0011223086055525
"249","S",0.00111937547570862
"250","stayalert",0.00111644579940409
"251","crypto",0.00111025196326984
"252","TomorrowsPapersToday",0.00110795171106455
"253","SaudiArabia",0.00110681404644599
"254","china",0.00110246433203632
"255","qanon",0.00109947121620273
"256","Obama",0.00109617764285884
"257","BLM",0.00109348498453557
"258","Yemen",0.00109348498453557
"259","Verzuz",0.00109148957397985
"260","HandHygiene",0.00108500448967375
"261","BreakingNews",0.00108500448967375
"262","Aadhaar",0.00108476275227916
"263","ArogyaSetuApp",0.00108400678439589
"264","2019",0.00108378505701671
"265","OECD",0.00108208541224931
"266","Telangana",0.00107951711064552
"267","Aus",0.00107951711064552
"268","UAE",0.00107943678162523
"269","Tanzania",0.00107791878757169
"270","HCQ",0.00107752170008979
"271","migrants",0.00106616518775945
"272","technology",0.00106200545659744
"273","MentalHealth",0.00106164961656452
"274","Q",0.00105828078329195
"275","Democrats",0.00105710817300575
"276","Lagos",0.00105706874189364
"277","HealthcareHeroes",0.00105027984430062
"278","imprisonathome",0.00104831359585928
"279","Food",0.0010465928364761
"280","FoxAndFriends",0.00104567335375544
"281","Remdesivir",0.00104530424756958
"282","DonaldTrump",0.0010452545818877
"283","D",0.0010452545818877
"284","SouthKorea",0.00103095803763625
"285","Sweden",0.00103042077649491
"286","Turkey",0.00102886542998205
